"Country code","Country name","Series code","Series name","SCALE","Decimals","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"KOR","Korea, Rep.","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.58872745479345","2.1117964832748402","2.0802453733503801","2.05395671571838","2.0417434253892499","2.5611565784319099","1.3108769500315101","1.29407090556569","1.07690476421748","1.0640387555691","1.1876307717501899","1.04073831362067","0.85816983657481505","0.79568695866305506","0.67375854883670205","0.50334221078674801","0.601663317618787","0.59984216880185404","0.58157492859499504","0.55731752683793401","0.53121782193948097",".."
"KSV","Kosovo","SP.URB.GROW","Urban population growth (annual %)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"KWT","Kuwait","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.21876873566407901","-2.7322441688769601","..","..","..","..","0.033222997526177203","3.0864236748447","4.9527275483665303","5.1872952756142601","4.4217601705705301","3.5040325525579399","2.9733592288936799","2.7355767871118801","2.9257957302142299","3.3676467210890402","3.8092425757605","4.0372080486687096","4.0452823207773498","3.7913978225834799","3.3810632996263399",".."
"LAC","Latin America & Caribbean","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.65249733533952","2.48671047146712","2.4377332670114402","2.3921368898127802","2.3557049903377401","2.32458356733942","2.2622093925821898","2.2320619529462098","2.1917568707034301","2.14195415618769","2.0845850721245398","2.0091297514166899","1.95742953471097","1.9080130078088799","1.86500018326842","1.82433476636055","1.6966997002419899","1.65780766781725","1.62690175770757","1.6046204058079501","1.5897402369707101",".."
"LAO","Lao PDR","SP.URB.GROW","Urban population growth (annual %)",0,1,"4.9215898683698498","5.3848264288512899","5.2949421875354599","5.1672708858146503","4.9965344519263297","4.7987321302148498","7.4784464154855401","7.0887338409126199","6.7280833188322404","6.3978447549437902","6.0964617126734604","6.5051432840040597","6.1831880017157603","5.9135903664808396","5.7016500011139302","5.5325054032188596","5.6683333230647701","5.5070887595688296","5.3450357506412596","5.1734249113648598","4.9980780739444999",".."
"LBN","Lebanon","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.4490147372670799","3.0091729007604702","3.8088502867506602","4.1359411761493403","3.8836120694698","3.2749680444421299","2.4581345899305802","1.9132777557502001","1.57417477622616","1.5308926956433899","1.6867342714136","1.7450953799158999","1.84955812223633","1.8540494197244499","1.7175444249335201","1.4896134493943201","1.24370259677856","1.04726426783096","0.91004789304440503","0.85706413835948703","0.86432393845714095",".."
"LBR","Liberia","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.73135419876228203","0.35917636988707602","0.21889230913989699","0.81784460751117305","2.39308358672529","4.5425702351354804","6.7882673899615398","8.5458688014324302","9.0105911539796697","8.1034865084996106","6.5028440105509198","4.57017049516657","3.2844066606412299","2.7223739711961801","3.1388343476817999","4.1795223345275998","5.2027513082841503","5.9657844197274104","6.2187144370683498","5.8612858835827497","5.1530624922589796",".."
"LBY","Libya","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.0437448113938101","2.0761559909515701","2.05160870530207","2.02587489638662","1.98475285743555","1.9370309799829499","1.9242860733934299","1.9069257410898299","1.90956371873479","1.9346261918711001","1.9738074382292099","2.0528028066778901","2.0699244243624002","2.10212873005309","2.1526381296075701","2.2030836252132802","2.3603719625559099","2.4033337317546501","2.3120098764894101","2.0534533697011699","1.69667240496552",".."
"LCA","St. Lucia","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.3872131437026902","1.6114783171712299","1.04691343348677","2.1939907243055998","2.17155827612758","2.1104650662169999","0.024159117617393699","0.65627565788448305","0.40473113542864902","0.022141412915860598","0.34444383481628799","0.92513235382270498","0.49279664125408801","0.64232963777889795","0.83444337713739203","1.1511880886426","1.52396354166767","1.1836586160465601","1.3904845234038901","1.3896587834376299","1.38883776874557",".."
"LIC","Low income","SP.URB.GROW","Urban population growth (annual %)",0,1,"4.0241043590735499","3.99476692673157","3.9576306611140502","3.89358418629031","3.8294298397990199","3.7716029510514302","3.7899309112720898","3.7248326642262599","3.6707568050521502","3.6223369307926601","3.5734282129860002","3.75945695481062","3.7051726291075502","3.65094232417735","3.5954098019214298","3.5391614597783301","3.7343925849279298","3.6768710048867801","3.6392627559156701","3.6243745383530102","3.6240942037916",".."
"LIE","Liechtenstein","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.47717960632976603","0.84158230259785005","0.84238752708894404","0.836194606920317","0.82008804693634796","0.79134445849242596","-0.46852311143442399","-0.52935531230418897","-0.58096162279022101","-0.62695954921701502","-0.66467414096421296","0.37020546053105002","0.35327531584285299","0.31292498501351201","0.23271924987163101","0.134399706439288","0.44342716465894499","0.35503516724492101","0.302355313469722","0.28426470567551398","0.30255176543555501",".."
"LKA","Sri Lanka","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.316117218468348","0.245579448034493","0.17933338321122799","0.083257847493030807","-0.050283517200955703","-0.20115839651026801","-0.249731842101754","-0.38791374698977299","-0.42917309525289798","-0.34108314476351198","-0.16511240965326199","0.17101761400748899","0.34254977822937199","0.44537666245263702","0.44991085054207902","0.38418673102421902","1.1003051369975401","1.0422925386339501","0.98920780950161502","0.94958922780811195","0.91891413008977096",".."
"LMC","Lower middle income","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.6171200833130701","3.2436393133100698","3.1629673618116199","3.1083234310259198","3.0152547045732199","2.9589637067435599","3.0101481105098999","2.97980118321586","2.9472160118549802","2.91407004922914","2.8750526035854298","2.8162794434039","2.7734772955601699","2.7398708085986101","2.7017784797334299","2.66269470985223","2.7528085000372799","2.7211280726278302","2.7076189772064798","2.7005198193309501","2.6841730617108102",".."
"LMY","Low & middle income","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.4010575478327398","3.06143758632984","2.9351467732530798","2.8703255183053802","2.8085993051701199","2.76157954071263","2.80010026694602","2.7688049658041201","2.7269245163339799","2.6713102097501298","2.6380347479997499","2.5780230419314001","2.5108411176040901","2.4687035342374202","2.4280063575785098","2.3953907745535901","2.4036814281105201","2.3738162697567402","2.3591318715842799","2.3453425083121702","2.3389777399541698",".."
"LSO","Lesotho","SP.URB.GROW","Urban population growth (annual %)",0,1,"5.02745939143127","6.0108391313140102","5.8142406186326703","5.6568817404565799","5.5408748441697497","5.4477070949141302","5.38325913697276","5.3009888538621297","5.1417413235337399","4.8820754515921596","4.5615665251477902","4.51695530876734","4.2087247166763699","3.9754017577237999","3.84323098662927","3.7851194213160002","3.9977015117666901","3.9347857097242702","3.8742253080324298","3.8077095006641799","3.7368737411973298",".."
"LTU","Lithuania","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.96167550109818001","0.073321572750340305","-0.19692544134083401","-0.54947300591032999","-0.77014273660978405","-0.80242225130161904","-0.83536181124019004","-0.78516946805712895","-0.79012591826006295","-0.766826742982326","-0.98458503149377896","-0.64216422981339505","-0.47131151341845201","-0.54918220036346499","-0.660240707410509","-0.74157780966466302","-0.41401582091660799","-0.36579624535190602","-0.34048915744934199","-0.37813743988418802","-0.38582551261261799",".."
"LUX","Luxembourg","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.16869869148689","1.8329024184707501","1.8191461024714499","1.8307884884894099","1.84786782562619","1.88841934362069","1.57803762776486","1.4699267595860599","1.4598276952609499","1.56611280889261","1.5591111516932801","0.95150760554894998","0.80813974336894201","0.97510472589257902","1.1806585616566301","1.2888000228702801","1.4500192599802999","1.3991435384739901","1.6420420611584901","1.7061087807900199","1.45795928519533",".."
"LVA","Latvia","SP.URB.GROW","Urban population growth (annual %)",0,1,"-0.29453633930130002","-0.47069339349683098","-1.2779838359848901","-1.9079959289769699","-1.62538692173953","-1.4488367238529301","-1.16255241814111","-1.86373262970347","-1.85065662988359","-1.0382862586875901","-0.96135748358972795","-0.57894096002890405","-0.92357525680202801","-0.57226395991318302","-0.569398610773308","-0.56294943825479105","-0.48882985190065698","-0.46041772190965902","-0.38184359661496797","-0.43942617536135198","-0.47128687330911501",".."
"MAC","Macao SAR, China","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.2622637184008099","2.7036805173959699","2.2661107721873202","1.9352245000806501","1.7477768074700899","1.6699989751689299","1.60912761614268","1.5502121073056001","1.5614081999974201","1.64931139177574","1.78957930280866","1.9259147874220801","2.0696742190406199","2.1969620417462599","2.2959690015149601","2.3674881417890599","2.43728572030501","2.4910795450375298","2.4907260391457","2.4260520035381901","2.3187508427996399",".."
"MAF","St. Martin (French part)","SP.URB.GROW","Urban population growth (annual %)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"MAR","Morocco","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.4157406375894999","3.1811611199810099","3.0719142611755799","2.9715283549714","2.8817223043907498","2.8002158606736098","2.0734699578108899","2.0124027713946999","1.9503885056907799","1.88569679707","1.8210548944204099","1.79594736120851","1.7404686024627001","1.6963283679478001","1.66599466411177","1.64639447271155","1.62983450813377","1.61429039536841","1.6042618622379099","1.599671093033","1.5981841743377601",".."
"MCO","Monaco","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.46392585513678","1.39493792779417","1.3159127658312799","1.2801627118355201","1.2977564410600499","1.3417289773980201","1.4165863436664401","1.4497948835105701","1.37392906367993","1.1431335150383299","0.81754450152418601","0.46013658030947602","0.15008002363932199","-0.050945319793148897","-0.116139096688615","-0.062374190448992797","0.019850553753839002","0.079362834017291106","0.116096344678978","0.115961717348808","0.084764923701038802",".."
"MDA","Moldova","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.52399999806788","0.056293583498088703","-0.13344528989656801","-0.32272682976931","-0.512623033210304","-0.72873088396015695","-0.93727294450695897","-0.96342051931210604","-0.93636059898583301","-0.91185871558895204","-0.96285569303475604","-1.1244787100498901","-1.1407046345315399","-1.1990879352405399","-1.1735492370753","-1.1777273250246001","-0.928556913858129","-0.90441321046016998","-0.85846568873933404","-0.79899435212727399","-0.77667203611213298",".."
"MDG","Madagascar","SP.URB.GROW","Urban population growth (annual %)",0,1,"5.2559928656096","4.8175284831118601","4.8145903459734098","4.8145425934950898","4.8186634300384403","4.8228692804718296","4.1371390825390701","4.1489309881538396","4.1443631104987499","4.1209380361898997","4.0849524062930902","4.1177380382188602","4.0784333461406304","4.0423483176782504","4.0115690580021397","3.9841096642449698","4.1652711701001097","4.13166988170327","4.0963152352713301","4.0587289449671697","4.0202607958914003",".."
"MDV","Maldives","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.1955393995582702","2.6461193804269998","2.48845332417471","2.33723250687822","2.1941700279220799","2.0619933239659001","3.7154295351065598","3.56715512743222","3.4369580757938798","3.3293737645529098","3.2391186740315501","6.0325449785852401","5.7935588506165399","5.5729577339797496","5.3674197313606804","5.177048253812","5.2254434005656201","5.0459620723700898","4.8881755193544301","4.7533302559623998","4.6347485641563297",".."
"MEX","Mexico","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.6391644417245099","2.4587274560016898","2.4000088057044402","2.34877410469135","2.3088064379661799","2.2751574895717201","2.0574097139287701","2.02484107421999","1.97301805538953","1.8963476864855699","1.8057181406446701","1.78866156143957","1.70492027665364","1.6521287848619399","1.6401728691764099","1.6560423982212","1.6536364289045","1.6675207888338499","1.66880999596553","1.6509633266641399","1.61913373800293",".."
"MHL","Marshall Islands","SP.URB.GROW","Urban population growth (annual %)",0,1,"4.1808478060314798","2.9571327699760799","2.3277824649634402","1.8355840475367","1.5269338084608399","1.3531992443365699","1.2526161860584999","1.1034392779937601","0.95302243913115003","0.78924518519113096","0.62304572286077198","0.43989348825457802","0.33981322491371202","0.32020017309701099","0.41412840191258898","0.59087689853903902","0.84487212229678199","1.0394970924870499","1.25372606131926","1.4762574531848101","1.6978205477072299",".."
"MIC","Middle income","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.3547279417528402","2.9915859658505601","2.8578773304927401","2.7921707365800601","2.7297945424176402","2.68277444451344","2.7220517438613698","2.6926381488156999","2.6509734991973599","2.5940199654938398","2.5612530650656402","2.4800880793759501","2.4106010341293098","2.3682240870156099","2.3275445267635999","2.2957431295328199","2.2863379496940399","2.2572848717768998","2.24306125334589","2.2277878581562001","2.2192502605253601",".."
